time_sec,e_x,e_y,e_z,error_norm,error_integral
1.448000,0.036529969,-0.092244035,1.472643375,1.475981677,1.337870529
1.456000,0.036529969,-0.092244035,1.472643375,1.475981677,1.349678383
1.464000,0.035848800,-0.093794009,1.486061573,1.489450050,1.361540110
1.472000,0.035151444,-0.095309688,1.498789549,1.502228236,1.373506823
1.480000,0.034373846,-0.096935561,1.511904240,1.515398461,1.385577329
1.488000,0.034373846,-0.096935561,1.511904240,1.515398461,1.397700517
1.496000,0.033876844,-0.097924663,1.519903898,1.523431895,1.409855839
1.504000,0.033080433,-0.099485865,1.531789064,1.535372753,1.422091057
1.512000,0.032517076,-0.100547148,1.539819717,1.543441561,1.434406314
1.520000,0.031939641,-0.101611091,1.547653675,1.551314556,1.446785339
1.528000,0.031437472,-0.102511918,1.554216623,1.557910883,1.459222241
1.536000,0.031437472,-0.102511918,1.554216623,1.557910883,1.471685528
1.544000,0.030570205,-0.104037976,1.564485073,1.568238496,1.484190125
1.552000,0.029740892,-0.105447179,1.573626041,1.577435433,1.496772821
1.560000,0.029740892,-0.105447179,1.573626041,1.577435433,1.509392304
1.568000,0.028868459,-0.106889134,1.582579136,1.586447414,1.522047836
1.576000,0.027986266,-0.108310929,1.591037750,1.594965708,1.534773488
1.584000,0.026999038,-0.109857028,1.599780560,1.603775344,1.547568452
1.592000,0.026999038,-0.109857028,1.599780560,1.603775344,1.560398655
1.600000,0.026087012,-0.111246323,1.607353926,1.611410227,1.573259398
1.608000,0.025113903,-0.112681990,1.614799976,1.618921525,1.586180725
1.616000,0.025113903,-0.112681990,1.614799976,1.618921525,1.599132097
1.624000,0.024099011,-0.114137223,1.621970892,1.626160399,1.612112424
1.632000,0.024099011,-0.114137223,1.621970892,1.626160399,1.625121708
1.640000,0.023020193,-0.115642345,1.628975868,1.633237723,1.638159300
1.648000,0.021981392,-0.117051249,1.635209799,1.639541174,1.651250416
1.656000,0.021981392,-0.117051249,1.635209799,1.639541174,1.664366745
1.664000,0.020876594,-0.118508926,1.641271830,1.645677191,1.677507619
1.672000,0.019775912,-0.119924849,1.646805763,1.651285038,1.690695467
1.680000,0.019775912,-0.119924849,1.646805763,1.651285038,1.703905748
1.688000,0.018766452,-0.121196439,1.651525974,1.656073308,1.717135181
1.696000,0.017511219,-0.122734418,1.656751871,1.661384104,1.730405011
1.704000,0.016721353,-0.123688599,1.659975767,1.664661533,1.743709193
1.712000,0.015856013,-0.124715125,1.663229227,1.667973842,1.757039735
1.720000,0.015058171,-0.125649532,1.666033983,1.670833261,1.770394963
1.728000,0.014183801,-0.126653334,1.668844461,1.673703702,1.783773111
1.736000,0.013412395,-0.127528286,1.671201944,1.676114344,1.797172383
1.744000,0.012610529,-0.128423935,1.673460722,1.678428587,1.810590555
1.752000,0.011976095,-0.129101655,1.676240683,1.681247599,1.824029260
1.760000,0.011356048,-0.129748454,1.678751707,1.683796578,1.837489436
1.768000,0.010747464,-0.130370295,1.681059122,1.686141066,1.850969187
1.776000,0.010747464,-0.130370295,1.681059122,1.686141066,1.864458316
1.784000,0.009662045,-0.131456709,1.683836699,1.688987936,1.877958832
1.792000,0.009033764,-0.132063841,1.685746193,1.690935449,1.891478525
1.800000,0.008011509,-0.133035576,1.687855244,1.693108966,1.905014703
1.808000,0.006865509,-0.134096554,1.689737082,1.695063546,1.918567393
1.816000,0.006865509,-0.134096554,1.689737082,1.695063546,1.932127901
1.824000,0.005634820,-0.135204395,1.691306591,1.696711515,1.945695001
1.832000,0.004929673,-0.135816922,1.692450285,1.697898261,1.959273441
1.840000,0.004195135,-0.136443650,1.693438530,1.698931583,1.972860760
1.848000,0.003526280,-0.137002772,1.694267273,1.699801102,1.986455691
1.856000,0.003526280,-0.137002772,1.694267273,1.699801102,2.000054100
1.864000,0.002331110,-0.137999764,1.694854498,1.700464977,2.013655164
1.872000,0.001626512,-0.138565799,1.695332527,1.700986627,2.027260970
1.880000,0.000479892,-0.139484739,1.695449352,1.701177454,2.040869627
1.888000,0.000479892,-0.139484739,1.695449352,1.701177454,2.054479046
1.896000,-0.000723238,-0.140424823,1.695262432,1.701068596,2.068088030
1.904000,-0.001950289,-0.141362345,1.694694757,1.700581500,2.081694631
1.912000,-0.003149739,-0.142255476,1.693895340,1.699861160,2.095296401
1.920000,-0.003149739,-0.142255476,1.693895340,1.699861160,2.108895291
1.928000,-0.004324149,-0.143111249,1.692880630,1.698924471,2.122490433
1.936000,-0.005518706,-0.143963894,1.691600561,1.697724512,2.136077029
1.944000,-0.005518706,-0.143963894,1.691600561,1.697724512,2.149658825
1.952000,-0.006811304,-0.144868707,1.689994812,1.696206297,2.163234548
1.960000,-0.008089235,-0.145745253,1.688156605,1.694455617,2.176797196
1.968000,-0.008089235,-0.145745253,1.688156605,1.694455617,2.190352841
1.976000,-0.009321330,-0.146568587,1.686162710,1.692546579,2.203900850
1.984000,-0.009321330,-0.146568587,1.686162710,1.692546579,2.217441222
1.992000,-0.010715843,-0.147484144,1.683609009,1.690090440,2.230971771
2.000000,-0.011473271,-0.147955736,1.682204962,1.688738011,2.244487084
